step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,3.46390163898468,2.48215389251709,0.328125,0.40625,0.1509725460782647,0.13333334028720856,0.171875,0.28125,0.07040840340778232,0.08299320191144943,0.09088460635393858,0.0353933610022068,0.07040840340778232,0.08299320191144943,0.05974186444655061,0.048771120607852936
2,2.4681476652622223,2.367563486099243,0.400390625,0.390625,0.2005449067801237,0.19294872879981995,0.2578125,0.28125,0.10552169103175402,0.12940499186515808,0.06046444037929177,0.14209401607513428,0.10552169103175402,0.12940499186515808,0.06820868677459657,0.08579428493976593
3,2.216497004032135,2.0325822830200195,0.51171875,0.53125,0.2477762009948492,0.24407896399497986,0.376953125,0.328125,0.1529173031449318,0.12781955301761627,0.11287440080195665,0.085010826587677,0.1529173031449318,0.12781955301761627,0.12040801905095577,0.09635362774133682
4,2.113700956106186,1.8990839719772339,0.521484375,0.5625,0.27808466367423534,0.30507370829582214,0.376953125,0.421875,0.16960519552230835,0.2153628170490265,0.13172017131000757,0.14799784123897552,0.16960519552230835,0.2153628170490265,0.13092505279928446,0.1703236997127533
5,2.049741506576538,1.9247664213180542,0.529296875,0.5625,0.2951021958142519,0.26349204778671265,0.376953125,0.375,0.16976059321314096,0.13632479310035706,0.12663043336942792,0.09187040477991104,0.16976059321314096,0.13632479310035706,0.13271252624690533,0.10744811594486237
6,1.966598555445671,1.8071959018707275,0.552734375,0.546875,0.29997685365378857,0.22126196324825287,0.40234375,0.40625,0.1885882094502449,0.16354067623615265,0.15703963302075863,0.13503608107566833,0.1885882094502449,0.16354067623615265,0.15863648522645235,0.14424243569374084
7,1.8719389140605927,1.8400484323501587,0.587890625,0.53125,0.35575895942747593,0.2881626486778259,0.427734375,0.34375,0.21823356486856937,0.1582835614681244,0.18249829579144716,0.14141415059566498,0.21823356486856937,0.1582835614681244,0.18100382015109062,0.12836140394210815
8,1.8069208711385727,1.869744896888733,0.603515625,0.53125,0.3546367883682251,0.2825925946235657,0.447265625,0.375,0.22248395904898643,0.14841270446777344,0.22394589707255363,0.09313725680112839,0.22248395904898643,0.14841270446777344,0.1971743330359459,0.1121693104505539
9,1.7484940588474274,1.8906347751617432,0.6171875,0.5625,0.36026113852858543,0.23947246372699738,0.453125,0.34375,0.25560357980430126,0.12113912403583527,0.21956080570816994,0.09077441692352295,0.25560357980430126,0.12113912403583527,0.22193103842437267,0.10022222995758057
10,1.7271559238433838,1.9275559186935425,0.62109375,0.5625,0.3541706297546625,0.2711111307144165,0.431640625,0.328125,0.21368113160133362,0.13653846085071564,0.20983055792748928,0.19084249436855316,0.21368113160133362,0.13653846085071564,0.19145567901432514,0.14063462615013123
11,1.7033189088106155,1.892189383506775,0.623046875,0.609375,0.421464167535305,0.35925453901290894,0.462890625,0.375,0.2837494872510433,0.14491212368011475,0.2639301922172308,0.11760858446359634,0.2837494872510433,0.14491212368011475,0.24114152416586876,0.12086652964353561
12,1.5969233810901642,1.8366649150848389,0.6484375,0.578125,0.41696539521217346,0.3291950225830078,0.4921875,0.390625,0.281046774238348,0.21547619998455048,0.29537590220570564,0.1724434494972229,0.281046774238348,0.21547619998455048,0.2593843601644039,0.180769681930542
13,1.53665092587471,1.968559980392456,0.67578125,0.609375,0.4416835941374302,0.38650792837142944,0.525390625,0.4375,0.32059322856366634,0.23650795221328735,0.298495901748538,0.20798319578170776,0.32059322856366634,0.23650795221328735,0.29481533728539944,0.2084178775548935
14,1.4821558445692062,2.015543222427368,0.701171875,0.484375,0.47245610877871513,0.32263320684432983,0.55078125,0.265625,0.34590375050902367,0.1091269850730896,0.3454793430864811,0.09343434870243073,0.34590375050902367,0.1091269850730896,0.32320185750722885,0.09530287981033325
15,1.3722194284200668,1.9049285650253296,0.74609375,0.640625,0.5601247511804104,0.38389357924461365,0.552734375,0.296875,0.3993556350469589,0.19234362244606018,0.3773760497570038,0.13969388604164124,0.3993556350469589,0.19234362244606018,0.3636895902454853,0.1587274670600891
16,1.3735073655843735,1.981754183769226,0.7265625,0.53125,0.48955313861370087,0.30705127120018005,0.55859375,0.3125,0.36091168969869614,0.19907407462596893,0.3453396335244179,0.25854700803756714,0.36091168969869614,0.19907407462596893,0.32587011717259884,0.20984849333763123
17,1.343411162495613,2.1906371116638184,0.71875,0.546875,0.5213457606732845,0.4105725884437561,0.548828125,0.34375,0.4064258374273777,0.23866213858127594,0.4305560141801834,0.17142857611179352,0.4064258374273777,0.23866213858127594,0.383317444473505,0.1935286968946457
18,1.2707203477621078,2.0177810192108154,0.74609375,0.625,0.5308313779532909,0.41847044229507446,0.603515625,0.359375,0.4328181818127632,0.1946386992931366,0.43763700500130653,0.1908617913722992,0.4328181818127632,0.1946386992931366,0.4123857580125332,0.19111377000808716
19,1.2364560812711716,2.1589977741241455,0.7734375,0.546875,0.5573488920927048,0.3561905026435852,0.609375,0.4375,0.4361381158232689,0.2800000011920929,0.4228425808250904,0.2732713222503662,0.4361381158232689,0.2800000011920929,0.40023523941636086,0.2673141658306122
20,1.1487356200814247,2.103869915008545,0.7890625,0.625,0.5770684443414211,0.37208300828933716,0.623046875,0.40625,0.4690855108201504,0.23027807474136353,0.44568637013435364,0.30112046003341675,0.4690855108201504,0.23027807474136353,0.4341109097003937,0.23314283788204193
